2026-07-13 10:48:18,370 | INFO    | VigilanceAI backend starting — database initialized
2026-07-13 12:36:35,419 | INFO    | Alert saved: 1783926347.1366205
2026-07-13 12:36:35,421 | INFO    | Alert saved: 1783926347.1367305
2026-07-13 12:36:35,421 | INFO    | Alert saved: 1783926347.1366729
2026-07-13 12:36:35,431 | INFO    | Alert saved: 1783926349.1370091
2026-07-13 12:36:35,435 | INFO    | Alert saved: 1783926351.1371025
2026-07-13 12:36:35,437 | INFO    | Alert saved: 1783926351.1371549
2026-07-13 12:36:35,439 | INFO    | Alert saved: 1783926351.1370605
2026-07-13 12:36:35,461 | INFO    | Alert saved: 1783926369.1374536
2026-07-13 12:36:35,483 | INFO    | Alert saved: 1783926369.1373967
2026-07-13 12:36:35,516 | INFO    | Alert saved: 1783926371.1375416
2026-07-13 12:36:35,520 | INFO    | Alert saved: 1783926371.1375985
2026-07-13 12:36:35,520 | INFO    | Alert saved: 1783926371.1374976
2026-07-13 12:36:35,522 | INFO    | Alert saved: 1783926373.1376499
2026-07-13 12:36:35,522 | INFO    | Alert saved: 1783926373.1376939
2026-07-13 12:36:35,539 | INFO    | Alert saved: 1783926375.1377453
2026-07-13 12:36:35,551 | INFO    | Alert saved: 1783926375.1378407
2026-07-13 12:36:35,552 | INFO    | Alert saved: 1783926375.1378847
2026-07-13 12:36:35,552 | INFO    | Alert saved: 1783926375.1379416
2026-07-13 12:36:35,553 | INFO    | Alert saved: 1783926375.1377893
2026-07-13 12:36:35,567 | INFO    | Alert saved: 1783926377.1379856
2026-07-13 12:36:35,570 | INFO    | Alert saved: 1783926377.1380884
2026-07-13 12:36:35,585 | INFO    | Alert saved: 1783926377.1381324
2026-07-13 12:36:35,588 | INFO    | Alert saved: 1783926377.1381764
2026-07-13 12:36:35,590 | INFO    | Alert saved: 1783926379.1383232
2026-07-13 12:36:35,595 | INFO    | Classify request — alert keys: ['alert_id', 'timestamp', 'source', 'rule', 'category', 'raw_log', 'indicators', 'mitre_hint', 'status']
2026-07-13 12:36:35,596 | INFO    | Alert saved: 1783926379.1382278
2026-07-13 12:36:35,597 | INFO    | Alert saved: 1783926379.1382792
2026-07-13 12:36:35,616 | INFO    | Alert saved: 1783926377.1380370
2026-07-13 12:36:35,636 | INFO    | Alert saved: 1783926379.1383672
2026-07-13 12:36:48,204 | INFO    | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/modules.json "HTTP/1.1 307 Temporary Redirect"
2026-07-13 12:36:48,204 | WARNING | Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
2026-07-13 12:36:48,264 | INFO    | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/modules.json "HTTP/1.1 200 OK"
